,code,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,continent,cc,country_name,country,per_capita,cumulative,pop,gdp
10,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.004,0.013999999999999999,0.016,0.013000000000000001,0.018000000000000002,0.02,0.026000000000000002,0.027000000000000003,0.025,0.031,0.035,0.044000000000000004,0.045,0.059000000000000004,0.06,0.071,0.07400000000000001,0.078,0.08900000000000001,0.091,0.099,0.10099999999999999,0.107,0.11199999999999999,0.121,0.13699999999999998,0.15,0.159,0.187,0.19,0.218,0.222,0.257,0.28800000000000003,0.335,0.379,0.389,0.376,0.368,0.409,0.365,0.41600000000000004,0.466,0.469,0.495,0.486,0.504,0.5710000000000001,0.62,0.5589999999999999,0.513,0.547,0.504,0.201,0.172,0.156,0.17,0.207,0.22899999999999998,0.272,0.26899999999999996,0.389,0.484,0.5379999999999999,0.579,0.7879999999999999,0.946,1.0659999999999998,1.1909999999999998,1.4409999999999998,1.631,1.871,1.913,2.019,2.044,2.45,2.1519999999999997,1.17,1.2209999999999999,1.771,1.875,2.1069999999999998,2.537,2.7,3.069,3.4210000000000003,3.708,3.971,4.2010000000000005,4.588,5.202999999999999,5.704,6.242999999999999,6.662999999999999,7.006,7.294,7.522,7.895,8.467,9.004,9.552,10.088,10.548,10.844000000000001,11.294,11.879000000000001,12.61,13.272,13.837,14.368,15.107999999999999,15.693,16.23,16.79,16.930999999999997,17.6,17.269000000000002,17.597,17.852,18.015,19.429000000000002,19.486,19.413,19.936,19.496,18.212,18.92,5.86,2.574,2.715,3.432,2.593,3.266,3.397,3.048,3.491,3.533,3.077,3.4560000000000004,3.6910000000000003,4.376,4.402,5.1,5.575,4.363,4.253,4.968999999999999,5.747999999999999,5.535,5.56,5.072,5.159,5.485,6.297000000000001,6.006,Asia,AS,"Armenia, Republic of",Armenia,0.0,0.0,453507.0,0.0
11,ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.028999999999999998,0.028999999999999998,0.037000000000000005,0.048,0.10300000000000001,0.084,0.092,0.15,0.348,0.564,0.9890000000000001,1.2570000000000001,0.462,0.425,0.374,0.33,0.429,0.7070000000000001,0.40299999999999997,0.465,0.491,0.40700000000000003,0.14300000000000002,0.106,0.293,0.084,0.147,0.249,0.249,0.275,0.28600000000000003,0.28600000000000003,0.22,0.213,0.209,0.21600000000000003,0.21600000000000003,0.22399999999999998,0.23800000000000002,0.256,0.271,0.282,0.293,0.297,0.33,0.35200000000000004,0.366,0.374,0.385,0.40700000000000003,0.418,0.44299999999999995,0.45399999999999996,0.44299999999999995,0.45799999999999996,0.462,0.462,0.48,0.491,0.491,0.506,0.49200000000000005,North America,,Antigua and Barbuda,Antigua and Barbuda,0.431,0.022000000000000002,51000.0,0.0
12,AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.509,0.355,0.39899999999999997,0.267,0.42100000000000004,0.696,0.894,0.733,0.6409999999999999,0.601,0.6920000000000001,0.7070000000000001,0.868,0.89,0.828,0.9309999999999999,1.0659999999999998,0.9670000000000001,1.455,2.206,1.766,2.012,2.426,2.572,2.906,2.887,3.034,3.528,3.426,3.5469999999999997,4.008,4.151,3.964,4.36,4.591,4.503,4.976,5.6129999999999995,5.785,10.168,11.439,11.395,11.219000000000001,11.545,12.047,14.359000000000002,15.477,16.755,14.552999999999999,17.437,19.24,20.785999999999998,22.391,24.479,21.793000000000003,19.273,20.76,22.94,21.739,25.732,23.153000000000002,24.344,24.849,27.07,28.235,27.854,28.894000000000002,26.285999999999998,23.651999999999997,22.029,19.546,20.342,21.58,22.697,25.228,27.049,28.855,28.035,32.141999999999996,29.038,34.545,36.501999999999995,34.99,34.209,32.695,35.421,38.014,38.42,37.647,54.739,59.028999999999996,60.201,59.435,67.839,70.67399999999999,73.03,74.516,77.608,83.708,88.119,90.50399999999999,94.823,100.934,108.876,120.853,120.219,129.144,134.497,142.124,147.48,152.63,157.336,170.827,172.18900000000002,175.71400000000003,174.075,187.605,201.82,204.87,220.53099999999998,230.13299999999998,233.889,224.785,236.361,240.988,239.722,255.85,260.879,277.486,278.425,279.873,284.91200000000003,289.235,294.015,305.41,312.362,320.795,334.685,344.064,350.195,357.66900000000004,362.21,369.726,383.205,386.51300000000003,392.681,399.842,404.417,407.463,405.50300000000004,404.173,406.506,397.94300000000004,394.11699999999996,401.555,411.032,415.097,415.954,411.01599999999996,Oceania,OC,"Australia, Commonwealth of",Australia,0.222,0.278,1256048.0,5033496064.0
13,AUT,0.253,0.33299999999999996,0.359,0.366,0.348,0.39899999999999997,0.40299999999999997,0.45799999999999996,0.47600000000000003,0.45799999999999996,0.47600000000000003,0.495,0.48,0.513,0.429,0.586,0.634,0.674,0.7070000000000001,0.85,1.0590000000000002,1.169,1.319,1.4580000000000002,1.268,1.594,1.7990000000000002,2.114,2.081,2.334,2.261,2.327,2.334,2.81,3.2239999999999998,3.177,3.701,4.232,4.873,7.244,5.8660000000000005,6.148,6.379,6.353,5.877000000000001,5.075,5.353,3.594,4.913,6.071000000000001,6.485,7.365,10.142000000000001,10.006,10.728,9.152999999999999,7.859,8.09,7.284,7.24,8.863,23.647,10.314,10.6,11.761,11.460999999999999,12.047,11.369000000000002,12.255999999999998,11.952,12.875,13.037,14.945,14.465,17.701,18.129,20.372,21.299,23.021,24.454,24.816,27.695999999999998,28.351999999999997,25.695999999999998,25.699,27.209,28.609,34.178000000000004,42.696999999999996,60.031000000000006,43.641999999999996,58.785,49.141999999999996,51.688,60.983999999999995,49.655,35.343,9.087,3.451,3.338,3.015,14.527999999999999,19.339000000000002,18.587,17.778,20.093,18.991,18.62,20.123,21.19,24.173000000000002,18.863,18.102999999999998,15.171,14.23,13.753,13.922,13.592,15.259,5.787000000000001,6.336,7.343,7.973,8.545,9.611,9.391,4.562,12.76,17.63,24.487,26.574,20.894000000000002,23.264,22.07,21.715,24.506,29.07,28.205,29.179000000000002,28.087,27.91,30.784000000000002,31.824,33.865,36.949,38.896,38.141,39.209,39.916,42.297,44.638000000000005,50.632,52.068999999999996,56.071000000000005,60.016000000000005,57.295,54.214,58.20399999999999,55.994,57.227,61.321999999999996,52.026,55.833999999999996,53.566,51.669,54.215,54.367,53.73,57.375,52.938,53.698,62.125,65.726,60.20399999999999,60.635,61.001999999999995,64.065,67.422,67.233,66.875,65.563,66.163,70.10300000000001,71.919,77.554,77.67399999999999,79.192,76.898,74.263,73.58800000000001,67.494,72.012,69.898,67.209,67.74600000000001,64.084,66.283,67.112,69.62899999999999,66.72,68.495,Europe,EU,"Austria, Republic of",Austria,0.052000000000000005,0.16899999999999998,3261860.0,0.0
14,AZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.006999999999999999,0.006999999999999999,0.01,0.012,0.011000000000000001,0.012,0.013000000000000001,0.013000000000000001,0.04,0.046,0.038,0.051,0.055999999999999994,0.075,0.077,0.073,0.08800000000000001,0.102,0.126,0.129,0.168,0.17300000000000001,0.20199999999999999,0.213,0.225,0.256,0.26,0.28300000000000003,0.29,0.307,0.32,0.34600000000000003,0.391,0.431,0.456,0.535,0.544,0.626,0.637,0.736,0.826,0.958,1.085,1.114,1.0759999999999998,1.053,1.171,1.045,1.192,1.3359999999999999,1.344,1.419,1.391,1.442,1.6340000000000001,1.775,1.6019999999999999,1.47,1.567,1.442,0.575,0.491,0.44799999999999995,0.486,0.593,0.655,0.78,0.77,1.115,1.386,1.541,1.66,2.256,2.71,3.054,3.412,4.128,4.673,5.358,5.479,5.7829999999999995,5.854,7.017,6.165,3.35,3.497,5.071000000000001,5.369,6.035,7.268,7.734,8.792,9.801,10.623,11.376,12.035,13.145,14.905999999999999,16.342,17.883,19.088,20.069000000000003,20.895,21.548000000000002,22.616,24.253,25.791999999999998,27.361,28.895,30.213,31.061999999999998,32.348,34.025,36.11,37.997,39.606,41.12,43.228,44.893,46.42100000000001,48.016000000000005,48.413000000000004,50.318999999999996,49.36600000000001,50.298,51.016000000000005,51.473,55.511,55.659,55.43600000000001,56.919,55.653,51.946999999999996,51.166000000000004,56.183,48.413000000000004,41.95,33.312,31.243000000000002,29.805,31.665,28.57,29.506,28.793000000000003,29.642,30.627,32.078,34.286,39.109,30.458000000000002,35.451,31.857,30.633000000000003,32.976,35.048,35.215,36.975,37.199,37.278,36.498000000000005,37.488,39.82,Europe,EU,"Azerbaijan, Republic of",Azerbaijan,0.0,0.0,965887.0,0.0
15,AZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.006999999999999999,0.006999999999999999,0.01,0.012,0.011000000000000001,0.012,0.013000000000000001,0.013000000000000001,0.04,0.046,0.038,0.051,0.055999999999999994,0.075,0.077,0.073,0.08800000000000001,0.102,0.126,0.129,0.168,0.17300000000000001,0.20199999999999999,0.213,0.225,0.256,0.26,0.28300000000000003,0.29,0.307,0.32,0.34600000000000003,0.391,0.431,0.456,0.535,0.544,0.626,0.637,0.736,0.826,0.958,1.085,1.114,1.0759999999999998,1.053,1.171,1.045,1.192,1.3359999999999999,1.344,1.419,1.391,1.442,1.6340000000000001,1.775,1.6019999999999999,1.47,1.567,1.442,0.575,0.491,0.44799999999999995,0.486,0.593,0.655,0.78,0.77,1.115,1.386,1.541,1.66,2.256,2.71,3.054,3.412,4.128,4.673,5.358,5.479,5.7829999999999995,5.854,7.017,6.165,3.35,3.497,5.071000000000001,5.369,6.035,7.268,7.734,8.792,9.801,10.623,11.376,12.035,13.145,14.905999999999999,16.342,17.883,19.088,20.069000000000003,20.895,21.548000000000002,22.616,24.253,25.791999999999998,27.361,28.895,30.213,31.061999999999998,32.348,34.025,36.11,37.997,39.606,41.12,43.228,44.893,46.42100000000001,48.016000000000005,48.413000000000004,50.318999999999996,49.36600000000001,50.298,51.016000000000005,51.473,55.511,55.659,55.43600000000001,56.919,55.653,51.946999999999996,51.166000000000004,56.183,48.413000000000004,41.95,33.312,31.243000000000002,29.805,31.665,28.57,29.506,28.793000000000003,29.642,30.627,32.078,34.286,39.109,30.458000000000002,35.451,31.857,30.633000000000003,32.976,35.048,35.215,36.975,37.199,37.278,36.498000000000005,37.488,39.82,Asia,AS,"Azerbaijan, Republic of",Azerbaijan,0.0,0.0,965887.0,0.0
16,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.009000000000000001,0.016,0.015,0.006,0.008,0.009000000000000001,0.01,0.01,0.039,0.036000000000000004,0.048,0.044000000000000004,0.048,0.048,0.037000000000000005,0.048,0.048,0.055,0.073,0.062,0.073,0.073,0.073,0.092,0.077,0.08800000000000001,0.099,0.10300000000000001,0.11,0.147,0.158,0.158,0.205,0.22,0.231,0.23399999999999999,0.249,0.22699999999999998,0.267,0.209,0.23800000000000002,0.21600000000000003,0.22699999999999998,0.23399999999999999,0.23800000000000002,0.242,0.249,0.249,0.253,0.271,0.205,0.213,0.161,0.198,0.154,0.183,0.20199999999999999,0.209,0.16899999999999998,0.297,0.355,0.38,0.39899999999999997,0.377,0.392,0.44299999999999995,0.5489999999999999,0.568,0.58,Africa,AF,"Burundi, Republic of",Burundi,0.004,0.009000000000000001,2309000.0,1866770048.0
17,BEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.196000000000001,4.463,4.716,4.565,4.408,4.76,5.599,5.997999999999999,6.122999999999999,6.709,7.727,7.39,7.68,7.112,7.801,8.218,8.966000000000001,9.318,8.283999999999999,8.735,9.332,10.168,11.41,11.787,13.058,13.377,13.212,13.755,14.450999999999999,14.898,15.213,16.459,16.345,17.227999999999998,18.082,19.06,20.529,22.233,20.101,21.651,24.747,23.717,25.589000000000002,28.107,25.915,26.93,26.319000000000003,25.051,27.238000000000003,27.733,30.426,30.631,32.437,34.383,33.87,33.082,32.104,33.969,36.054,36.834,39.824,37.78,37.728,36.076,39.830999999999996,40.132,42.278999999999996,43.744,45.086000000000006,47.126000000000005,49.666000000000004,46.708999999999996,48.856,52.63,50.351000000000006,50.266000000000005,57.495,58.324,57.847,57.763000000000005,61.288000000000004,61.687,64.77600000000001,68.015,40.575,34.42,45.793,36.248000000000005,33.723,44.869,55.153999999999996,50.534,55.909,71.884,76.255,78.04,77.684,90.475,88.24600000000001,96.955,93.67200000000001,84.12299999999999,67.71300000000001,72.657,74.958,71.641,75.00399999999999,90.29799999999999,79.119,73.709,62.104,65.184,61.077,57.853,33.138000000000005,38.755,56.411,82.03,85.057,80.77199999999999,76.2,89.45,83.464,82.374,85.735,92.01700000000001,96.78,96.48700000000001,87.685,88.31,90.90799999999999,92.698,98.01799999999999,105.676,103.554,105.331,105.09700000000001,107.361,118.43799999999999,123.492,125.49,121.37100000000001,130.638,138.639,134.95,121.823,129.678,126.2,135.451,139.787,134.83700000000002,123.574,117.103,101.20299999999999,104.96700000000001,104.005,102.368,102.59,99.744,106.794,120.309,123.382,122.508,121.444,124.81700000000001,125.956,129.497,124.00200000000001,130.227,124.719,126.735,126.085,126.87899999999999,128.275,128.805,125.662,123.906,120.49600000000001,120.20299999999999,107.743,114.561,105.046,102.429,102.67399999999999,96.811,100.98100000000001,99.807,99.456,100.208,99.709,Europe,EU,"Belgium, Kingdom of",Belgium,2.02,6.397,3166538.0,0.0
18,BEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.10300000000000001,0.161,0.128,0.136,0.121,0.14300000000000002,0.15,0.114,0.14300000000000002,0.154,0.20199999999999999,0.282,0.293,0.38799999999999996,0.381,0.40700000000000003,0.44299999999999995,0.26,0.297,0.363,0.366,0.507,0.418,0.47700000000000004,0.44,0.486,0.726,0.665,0.517,0.5379999999999999,0.61,0.6809999999999999,0.792,0.865,1.087,1.222,1.274,1.2309999999999999,1.198,1.194,1.5419999999999998,1.574,1.79,2.053,2.3280000000000003,2.481,2.367,3.7110000000000003,4.32,4.255,4.508,4.939,4.887,4.638999999999999,4.883,5.2170000000000005,6.0760000000000005,6.74,7.425,7.76,7.997999999999999,Africa,AF,"Benin, Republic of",Benin,0.053,0.125,2371000.0,2346630912.0
19,BES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.027000000000000003,0.063,0.079,0.102,0.085,0.083,0.08900000000000001,0.098,0.11,0.12,0.14,0.152,0.142,0.114,0.14,0.081,0.131,0.165,0.191,0.214,0.243,0.249,0.0,0.312,0.491,0.284,0.32799999999999996,0.664,0.55,0.711,0.485,0.425,0.547,0.47100000000000003,0.491,0.539,0.517,0.502,0.451,0.42100000000000004,0.519,0.483,0.632,0.7070000000000001,0.615,0.596,0.662,0.6,0.434,0.9279999999999999,0.484,0.413,0.433,0.445,0.424,0.474,0.244,0.609,0.713,0.13699999999999998,0.121,0.12,0.228,0.244,0.195,0.16,0.248,0.237,0.235,0.22,0.23,0.013000000000000001,0.095,0.252,0.257,0.248,0.248,0.26,0.258,0.26899999999999996,0.302,0.29100000000000004,0.298,0.205,0.262,0.311,0.322,0.322,0.326,0.33,0.33299999999999996,0.34299999999999997,0.33399999999999996,North America,,"Bonaire, Sint Eustatius and Saba",Bonaire Sint Eustatius and Saba,0.0,0.025,0.0,0.0
20,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006999999999999999,0.044000000000000004,0.092,0.084,0.08800000000000001,0.11,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.121,0.14300000000000002,0.15,0.161,0.16899999999999998,0.205,0.22,0.209,0.249,0.348,0.40700000000000003,0.43200000000000005,0.557,0.575,0.594,0.465,0.47600000000000003,0.48,0.517,0.5529999999999999,0.821,0.583,0.627,0.63,0.627,0.645,0.624,0.7040000000000001,0.8029999999999999,0.858,0.914,1.031,0.992,1.001,1.074,1.1,1.122,1.3559999999999999,1.591,1.735,1.83,2.037,2.13,2.62,2.864,2.912,3.298,3.3810000000000002,3.938,4.14,4.301,Africa,AF,Burkina Faso,Burkina Faso,0.001,0.004,4699000.0,7336560128.0
21,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11699999999999999,0.121,0.134,0.19,0.993,1.226,1.295,1.318,1.339,1.379,1.6340000000000001,1.689,1.896,1.84,2.2119999999999997,2.29,2.517,2.8930000000000002,2.975,3.1210000000000004,3.176,3.3710000000000004,3.866,3.7489999999999997,3.803,3.6060000000000003,3.5060000000000002,4.55,4.6530000000000005,4.857,5.556,5.785,5.984,6.6129999999999995,7.597,7.886,8.552,8.187999999999999,9.077,10.189,11.405999999999999,11.8,13.478,13.382,14.082,14.741,15.38,16.062,17.538,21.041999999999998,21.491999999999997,23.125999999999998,23.198,25.076,26.525,31.035,31.980999999999998,33.459,35.945,37.677,41.68899999999999,42.641999999999996,45.301,49.148,53.992,56.556000000000004,60.691,61.782,65.979,72.835,75.857,80.324,85.719,102.162,Asia,AS,"Bangladesh, People's Republic of",Bangladesh,0.003,0.11699999999999999,37511344.0,0.0
22,BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.006999999999999999,0.011000000000000001,0.006999999999999999,0.006999999999999999,0.011000000000000001,0.018000000000000002,0.026000000000000002,0.033,0.04,0.048,0.062,0.081,0.084,0.106,0.11,0.147,0.147,0.21600000000000003,0.271,0.23800000000000002,0.23399999999999999,0.3,0.359,0.315,0.45399999999999996,0.597,0.605,0.634,0.898,0.898,0.7879999999999999,1.183,0.762,0.9229999999999999,1.14,1.422,0.835,1.099,1.367,1.51,1.605,1.8430000000000002,1.81,1.781,1.817,2.1390000000000002,2.484,2.403,2.275,2.638,2.3480000000000003,2.44,2.4730000000000003,2.513,2.7880000000000003,3.1719999999999997,3.484,4.1,4.422,5.349,5.811,4.388999999999999,5.209,4.976,5.91,6.22,7.452999999999999,7.497999999999999,8.165,9.427999999999999,10.585999999999999,11.392000000000001,12.092,12.967,14.389000000000001,15.627,19.622,22.271,25.945,30.704,34.374,42.818000000000005,46.269,48.716,55.108000000000004,59.464,66.308,61.174,64.222,66.079,68.717,71.137,72.922,72.965,75.796,81.207,78.928,77.251,80.087,89.844,90.061,87.045,89.221,91.17200000000001,91.273,86.913,86.48200000000001,76.699,61.233000000000004,57.01,57.676,56.083999999999996,57.716,58.108000000000004,55.861000000000004,53.275,46.37,45.305,49.013999999999996,46.25899999999999,50.51,49.571000000000005,50.656000000000006,51.895,55.74100000000001,54.08,45.773999999999994,47.863,53.178000000000004,48.349,42.65,45.169,48.193999999999996,45.354,47.505,43.552,42.006,Europe,EU,"Bulgaria, Republic of",Bulgaria,0.001,0.004,3035269.0,0.0
