country,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3158368.0,3048448.0,3085088.0,2934864.0,2978832.0,2997152.0,3063104.0,3026464.0,3110736.0,3216992.0,3088752.0,3231648.0,3173024.0,3184016.0,1025920.0,410368.0,307776.0,296784.0,7328.0,25648.0,153888.0,102592.0,802416.0,916000.0,1132176.0,1304384.0,1461936.0,1421632.0,1656128.0,2099472.0,2410912.0,2777163.42,2714845.7,2590299.42,2879695.99,2633910.83,2857385.11,2725481.11,2806059.4,3615833.11,2926822.82,3212585.1,4612292.53,5099485.67,4894301.67,4106571.39,4670916.53,4582921.1,4892790.79,5165654.19,5146073.9,5086023.82,5508791.51,5622970.67,5579525.21,5753766.62,6548547.76,6675516.75,6756345.61,4943397.34,4086680.79,4425299.0,4234799.53,4136664.63,4841594.24,5301826.24,6196177.52,6906337.98,7203579.36,7444484.6,8037059.08,8930038.12,10042497.78,8680244.72,9153798.8,9780171.42,12371229.31,11532641.61,12776768.58,12795063.41,9715150.15,10144515.95,12442629.28,14221482.5,10950234.03,12720020.02,21460322.92,23440667.09,24017625.66,25333223.99
Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055232.0,1150496.0,1388656.0,1571856.0,1619488.0,1722080.0,1769712.0,1832000.0,1663456.0,1641472.0,2015200.0,1758720.0,1872304.0,1960240.0,2308320.0,2330304.0,2359616.0,3323248.0,3066768.0,3096080.0,2764816.0,3364120.0,2601155.39,3723410.13,3918473.95,3998844.97,4065256.38
Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29312.0,32976.0,32976.0,47632.0,47632.0,65952.0,65952.0,87936.0,76944.0,84272.0,98928.0,102592.0,102592.0,113584.0,113584.0,113584.0,124576.0,124576.0,124576.0,124576.0,124576.0,124576.0,161216.0,157552.0,157552.0,157552.0,124576.0,124576.0,120912.0,113584.0,109920.0,106256.0,102592.0,102592.0,98928.0,91600.0,84272.0,80608.0,76944.0,65952.0,65952.0,62288.0,43968.0,43968.0,43968.0,40304.0,43968.0,40304.0,40304.0,43968.0,47632.0,51979.6,52575.23,56136.33
Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25648.0,29312.0,29312.0,36640.0,40304.0,43968.0,47632.0,54960.0,58624.0,65952.0,80608.0,80608.0,87936.0,98928.0,150224.0,179536.0,190528.0,212512.0,252816.0,399376.0,227168.0,197856.0,267472.0,421360.0,424875.42,351714.28,281838.85,336398.84,328972.84,512359.99,541301.7,453195.41,442360.84,492418.25,701423.69,676018.26,697013.92,860679.85,976032.64,893564.34,623847.59,947879.39,1308435.68,1440507.32,1667128.52,2003390.04,2455293.17,2759543.75,2223298.98,3189771.8,3038016.77,3236780.08,2595084.9,2810026.37,2638062.52,3051599.33,2529398.86,2578228.82,3384285.11,4191054.81,4894005.28,5276459.56,5521717.36,6284744.02,7662010.72,7585431.17,8525956.04,9028196.37
Netherlands,14634016.0,14311584.0,14300592.0,15297200.0,16165568.0,16594256.0,18056192.0,18576480.0,18920896.0,19917504.0,20833504.0,22079264.0,24922528.0,27549616.0,25823872.0,24534144.0,22398032.0,8654368.0,14527760.0,21980336.0,22170864.0,23233424.0,27271152.0,27197872.0,30594400.0,33591552.0,34328016.0,37966368.0,38006672.0,41267632.0,40780320.0,44957280.0,41417856.0,38570928.0,38629552.0,37266544.0,39893632.0,44000976.0,43308480.0,40703376.0,33437664.0,37127312.0,34595488.0,34928912.0,23336016.0,14652336.0,31103696.0,44605536.0,47265600.0,50500912.0,51288672.0,54970992.0,54718176.0,55267776.0,58396832.0,60990944.0,65083632.0,64413120.0,66695792.0,67118001.93,73437599.6,75818783.58,83281905.84,91144582.4,96776605.08,100403578.8,103557510.2,106682159.3,113445546.7,115802063.3,141803302.0,140666154.7,157495394.5,165259888.2,159985198.7,152525494.3,169130886.3,163605758.8,169793157.3,187007154.5,176631917.4,164109920.3,133487233.1,137357467.3,144073007.0,146980169.3,144014549.5,151480524.8,145602949.7,161664462.4,162440836.2,170819825.4,170654887.0,170796225.4,171398399.4,173032706.8,182473197.5,175292382.2,176402161.0,170991277.1,171935801.2,177079434.6,176374898.4,179824198.7,181453315.9,177530881.5,172736702.3,172600460.5,175519219.7,170180412.3,182179635.6,169118699.9,164948743.6,164757276.7,157347061.5,165029876.6,165522069.4,164045945.5
New Caledonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219840.0,282128.0,472656.0,399376.0,520288.0,699824.0,1165152.0,1066224.0,740128.0,589904.0,861040.0,886688.0,564256.0,619216.0,1099200.0,1231104.0,1509568.0,1472928.0,1839328.0,1557200.0,2392592.0,2418240.0,1703760.0,2597567.99,2780708.56,2527922.27,2388421.99,2138971.98,1541284.55,1639871.97,1998603.4,1390323.97,1261785.97,1151197.67,1202153.1,1450964.52,1400821.97,1454487.95,1501238.8,1639504.5,1576833.35,1757988.93,1574749.38,1827525.83,1970382.29,2064237.2,2185103.06,1818656.92,1810016.0,2055504.0,2221558.51,1877678.69,2393410.99,2726657.23,2516127.39,2809044.24,2705993.14,2928010.19,2848990.23,2955209.09,3520557.43,3628021.51,3612212.05,4225602.95,4274865.57,4449070.64,5232838.73,5564475.22
New Zealand,2440224.0,2740672.0,3041120.0,3169360.0,3433168.0,3539424.0,3861856.0,4085360.0,4151312.0,4264896.0,4902432.0,4609312.0,4862128.0,4213600.0,5081968.0,4931744.0,5038000.0,4616640.0,4543360.0,4129328.0,3557744.0,3499120.0,3561408.0,3836208.0,3990096.0,4089024.0,4272224.0,4495728.0,4715568.0,4895104.0,4865792.0,4239248.0,3539424.0,3546752.0,3982768.0,4151312.0,4176960.0,4382144.0,4246576.0,4462752.0,4759536.0,5001360.0,5096624.0,5371424.0,5470352.0,5620576.0,5532640.0,5452032.0,5503328.0,5609584.0,8570096.0,8170720.0,9321216.0,8551776.0,9068400.0,9394496.0,9676624.0,10306832.0,10182256.0,10319229.59,11531775.86,11755131.28,11198292.43,12216527.84,13091956.4,13685286.67,14000271.81,13626781.53,13473101.55,14257048.97,14179986.1,15049004.95,16189598.12,18200345.27,18759981.99,18270311.34,19248522.87,20313428.98,18024027.76,16494443.73,17478886.72,16560976.55,18270252.94,17998105.51,19336631.63,21857976.47,22945992.79,24165284.66,25449350.22,25453217.34,25453569.53,26118072.09,28112568.12,27706969.09,27888757.31,28153435.53,29375228.4,31356089.21,29934433.0,31528566.54,32359158.05,34582667.69,34768718.05,36493091.67,36064917.99,37647573.63,37520080.7,36642046.21,37655730.94,34806699.32,35010698.68,34328816.19,35969262.78,35214465.08,35610403.94,35837107.97,34462931.16,36013926.97
Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,3664.0,7328.0,3664.0,7328.0,7328.0,7328.0,190528.0,201520.0,274800.0,285792.0,315104.0,392048.0,377392.0,417696.0,600896.0,479835.42,531161.14,560443.42,659341.7,842511.99,948738.27,780164.56,959641.13,1080493.69,1230687.98,1285618.26,1402806.83,1505428.55,1604356.55,1827563.39,1948297.09,1926550.82,2222174.6,2833110.39,2627461.64,1709257.02,2022342.74,2134853.66,2110701.76,1996687.73,1846033.7,1984835.67,2255541.64,2430983.61,2240025.58,1468316.56,2043946.22,1987890.28,2373649.38,2283404.38,2517878.28,2754848.65,2847363.34,3113601.56,3391860.87,3598419.93,3721060.93,3922036.8,3990829.14,4335264.84,4378262.48,4269732.95,4414162.09,4550435.12,4365255.31,4437519.13,4468989.51,4801650.53,4548839.73,4476012.01,4781178.07,5068578.87,5299830.09,5422865.05
Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25648.0,21984.0,29312.0,54960.0,65952.0,87936.0,95264.0,91600.0,135508.57,131814.85,161126.85,190438.85,216057.14,230713.14,252697.14,329462.84,289366.85,333364.57,333070.14,365840.85,416778.68,479014.28,570173.99,683787.71,745870.42,961841.14,990947.85,994406.57,898937.28,997660.0,987026.17,1038157.94,730863.28,719857.54,697205.07,777794.75,770448.43,807070.11,898651.79,905961.47,953575.15,949892.83,692703.13,651637.03,694819.35,753360.83,808238.31,708477.48,686275.64,716904.69,803056.41,962301.24,1169165.03,1317848.81,1856448.65,1935047.69,2122675.19,2089385.41,2234506.25,2485121.55
Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18320.0,65952.0,223504.0,399376.0,370064.0,487312.0,571584.0,304112.0,472656.0,542272.0,644864.0,875696.0,967296.0,967296.0,930656.0,937984.0,883024.0,677840.0,633872.0,699824.0,696160.0,787760.0,978288.0,974624.0,820736.0,835392.0,989280.0,1242096.0,1363008.0,1656128.0,1381328.0,1637808.0,1560864.0,1637808.0,1483920.0,2257024.0,1685440.0,2180080.0,2436560.0,2572128.0,2696704.0,3011808.0,3184016.0,3722624.0,3564566.83,3403172.53,4109551.92,4174998.75,5343636.45,7266701.57,11750130.07,12893238.64,12824484.4,6625858.16,12099903.88,21519958.73,32251517.57,41387602.03,49532347.16,62235494.59,47351672.84,55189580.27,50504641.31,48222926.59,70185587.23,68035183.66,65810508.17,65393573.45,59705247.48,69405881.57,69635949.87,73192174.56,59024430.8,70421346.07,42119386.9,38857203.74,41929119.59,46265115.45,44813375.12,34933726.37,35575296.68,39400611.74,42061123.91,37587755.82,40019194.32,75759957.08,85435089.3,93396068.29,101305634.9,103987657.1,105705834.4,98461634.31,94456005.02,94933189.95,75540718.78,90315357.11,94225411.72,96566816.42,95874314.66,93985359.31,103824542.8,101571826.2,107300894.4
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,3664.0,3664.0,3664.0,3664.0,3664.0,7328.0,3664.0,3664.0,7328.0,7328.0,7328.0,10992.0,11995.29,12132.75,12954.54
North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65952.0,73280.0,73280.0,1403312.0,1780704.0,780432.0,996608.0,890352.0,1736736.0,4788848.0,7346320.0,8965808.0,11292448.0,15637952.0,19865750.43,23788438.35,26426607.5,30687393.76,32826545.73,35618186.85,44222120.61,47599912.59,52392038.29,59268979.98,64079366.24,73476316.83,107453013.8,89504899.41,97325340.43,101611507.3,107623753.9,110030862.6,113665181.6,108212925.2,110262988.3,114082190.1,114394943.9,116892097.1,125163144.1,134661631.0,144284694.0,156835292.9,175618657.8,200808131.0,213071519.1,122399984.2,117226573.1,102962593.6,94868526.31,86719499.02,81259847.72,71608580.43,65132606.58,58768831.61,64099385.07,69166025.84,71664953.5,68642901.97,70136492.37,71721986.95,74918706.34,76172850.95,63479217.21,70328125.79,69873800.56,65687223.7,47238069.61,48229298.69,35156660.06,39654376.0,38403906.44,54925226.66,58019558.34
Norway,4154976.0,3894832.0,4242912.0,4239248.0,4158640.0,4147648.0,4224592.0,4781520.0,5715840.0,5763472.0,5939344.0,6078576.0,6877328.0,6917632.0,7709056.0,8449184.0,7895920.0,3495456.0,4451760.0,5290816.0,5301808.0,3374544.0,6481616.0,6793056.0,7727376.0,7595472.0,6360704.0,8533456.0,8452848.0,9519072.0,8727648.0,8086448.0,8643376.0,9178320.0,9486096.0,9782880.0,10442400.0,11761440.0,10479040.0,12516224.0,6510928.0,4814496.0,4627632.0,5444704.0,4880448.0,4012080.0,7075184.0,10629264.0,10984672.0,10409424.0,8434528.0,9478768.0,9687616.0,9786544.0,9885472.0,11417024.0,11955632.0,11362064.0,11189856.0,11808159.75,13086806.6,13335483.15,14060390.55,14965279.68,16170319.66,16389921.93,19540070.46,19304237.24,21113688.64,22193766.31,27978746.85,27166200.07,29395352.64,30492277.26,27668898.81,29645028.5,29291030.67,31043964.61,34764101.12,34215619.11,38023641.96,40299536.03,41022173.36,37472363.82,40429675.81,40687153.25,47045612.62,40681626.72,42454745.36,49347165.68,35704388.09,34069334.14,34831892.59,36531562.52,38445957.49,38477220.08,41593833.8,41698909.6,41956663.25,42709488.72,42215884.96,43559843.15,42667047.64,43921782.2,44337010.57,43560708.06,43923347.59,45851890.6,44903022.1,43205403.59,45823277.24,44982556.87,44560819.66,44302653.91,43952663.34,44663734.54,44031622.68,44789859.44
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.0,25648.0,29312.0,135568.0,161216.0,234496.0,234496.0,2092144.0,2088480.0,2110464.0,2333968.0,7251056.0,8320944.0,8500480.0,7789664.0,7716384.0,6041936.0,6012624.0,5730496.0,7525856.0,8053472.0,8618546.11,9824895.81,9401774.77,10516575.88,9985697.06,11295699.04,11677963.28,11984610.63,13356636.72,15181692.37,15770038.25,14966952.65,15343389.44,16406064.46,20557944.82,21739685.05,20105962.43,25234394.79,32027485.08,27591208.25,29466596.18,39046377.3,43131323.37,42110702.55,40514606.36,46750085.53,53263109.21,58342965.5,60657229.1,60373879.1,64221121.76,64442122.56,65186378.98
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9921056.64,11926439.7,12349576.73,13569886.09,15600232.54,16038971.68,16829608.51,17125780.55,18175939.93,20841844.95,20213408.22,20504370.74,19440639.42,18903048.57,20008477.08,21387398.09,23187848.46,22788525.12,24319874.35,26050555.89,28134454.42,31931550.82,34232832.19,37189637.33,40022188.51,42557348.68,46813545.96,49058621.36,52988538.66,57607342.03,60316616.01,67828480.38,67477841.41,72015021.78,77176571.49,84019317.22,83615082.6,93537422.58,93787563.89,96742080.71,99390472.18,105418374.2,107126191.9,112903645.0,117490717.5,129959474.6,134756236.6,143726699.4,155844165.9,155356244.9,155219048.8,157764740.5,158341969.4,159727596.4,160595697.1,162427628.3,172089995.1,187405419.1,198809969.0
Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.0,10992.0,14656.0,14656.0,14656.0,14656.0,51296.0,51296.0,54960.0,58624.0,65952.0,65952.0,73280.0,76944.0,131904.0,135568.0,164880.0,172208.0,175872.0,194192.0,194192.0,113584.0,183200.0,109920.0,124576.0,157552.0,157552.0,157552.0,157552.0,157552.0,161216.0,161216.0,161216.0,183200.0,227168.0,234496.0,234496.0,234496.0,234496.0,234496.0,234496.0,234496.0,238160.0,238160.0,241824.0,249152.0,252816.0,249152.0,252816.0,252816.0,260144.0,263808.0,260144.0,252816.0,245488.0,252816.0,252816.0,252816.0,256480.0,260144.0,283888.58,287141.64,306590.73
Palestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861040.0,883024.0,916000.0,934320.0,967296.0,945312.0,1036912.0,864704.0,1461936.0,1366672.0,1659792.0,1348352.0,1154160.0,1278736.0,2194736.0,2740672.0,2264352.0,2322976.0,2051840.0,2088480.0,2033520.0,2246032.0,2198400.0,2436560.0,2835936.0,2554060.73,2340528.96,2317990.28
Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21984.0,25648.0,516624.0,553264.0,718144.0,714480.0,633872.0,710816.0,633872.0,762112.0,926992.0,992557.69,996162.26,1102418.26,1190294.83,1182907.4,1241590.83,1527204.53,1655533.68,1695689.1,2018210.25,2051126.82,2201083.38,2600310.8,2798196.51,3237222.76,3017531.34,3659206.8,3606743.57,3455443.49,2834603.52,3180815.86,3107614.03,3322708.95,3278524.9,3479672.3,2867351.27,2613275.9,2734754.53,3179552.95,2914665.1,2510257.83,2746211.02,3222366.46,4225963.34,3899604.72,4291964.57,2939611.43,4575024.12,5593297.02,5889705.74,5610305.77,5717008.83,6939908.47,5807264.59,6075664.84,5711740.96,6741087.17,7268135.04,7090050.2,7181697.03,8419354.57,8999435.59,9900845.13,9851868.12,10450032.68,8551166.26,9607797.41,10195979.85,10058951.14
Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54960.0,62288.0,84272.0,95264.0,95264.0,128240.0,128240.0,146560.0,146560.0,161216.0,179536.0,201520.0,197856.0,256480.0,267472.0,304112.0,340752.0,436016.0,501968.0,556928.0,692496.0,824400.0,1267744.0,1344688.0,1586512.0,1531552.0,1571856.0,1579184.0,1674448.0,1795360.0,1828336.0,1930928.0,1945584.0,2007872.0,2044512.0,2125120.0,2062832.0,2333968.0,2198400.0,2033520.0,2139776.0,2062832.0,2051840.0,1993216.0,2180080.0,2059168.0,2187408.0,2575792.0,2861584.0,2443888.0,2663728.0,3206000.0,3484464.0,3942464.0,4484736.0,4382144.0,4305200.0,6115216.0,4792512.0,5089296.0,4736381.57,5299953.04,5050581.49,6158141.98,6289901.31,6876939.76,6936604.18,7387489.1
Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62288.0,47632.0,102592.0,120912.0,183200.0,190528.0,197856.0,212512.0,241824.0,304052.57,304052.57,362676.57,391988.57,410308.57,432262.85,549481.14,512841.14,487252.57,589814.85,520139.42,743435.41,633634.27,714182.84,868070.84,952223.98,838491.4,1032191.98,1155910.85,1456169.15,1327680.02,1488066.33,1385440.05,1364066.33,1410224.08,1491689.21,1548459.46,1657312.14,1880667.66,2148686.03,2228388.91,2146875.8,2117447.17,2513042.55,2842050.65,3398104.83,3930552.4,3718874.99,4158787.5,4463803.28,4463540.87,3653883.07,3782779.71,3868410.93,4033861.21,4053265.19,3788705.8,3937135.6,4082760.21,4372845.07,4497153.51,5026004.75,5247878.99,5193484.05,5327312.04,5593512.72,5698272.49,5788550.81,5850265.72
Peru,245488.0,238160.0,98928.0,212512.0,278464.0,351744.0,428688.0,798752.0,1212784.0,1509568.0,1330032.0,1505904.0,1458272.0,1571856.0,1542544.0,1886960.0,1963904.0,2004208.0,1945584.0,1982224.0,2147104.0,2447552.0,2953184.0,2978832.0,3616368.0,4785184.0,4733888.0,4682592.0,5378752.0,7082512.0,5624240.0,4499392.0,4107344.0,6661152.0,6749088.0,7166784.0,7404944.0,8800928.0,8005840.0,5851408.0,5298144.0,5250512.0,6041936.0,6576880.0,6455968.0,6269104.0,5767136.0,5910032.0,6386352.0,6631840.0,4543360.0,4774192.0,5188224.0,5514320.0,6236128.0,6126208.0,6313072.0,6675808.0,7375632.0,7215732.44,8164619.3,8633641.01,9959592.99,10223163.26,12252781.53,11951531.21,13241051.19,13640338.05,14486632.9,15285266.03,17765823.75,18592609.97,18152216.78,19732093.19,21335103.58,21939663.58,22410253.46,23302795.35,22416857.25,22218624.34,24062683.94,24019306.14,23589973.65,20382254.71,20619016.02,19439877.78,21753313.72,25664233.11,24985787.56,21731919.93,20952537.36,20174638.56,20310903.71,23478442.11,23119347.97,23682242.37,24184027.4,27245605.59,27572017.58,29146761.41,30078268.09,26928671.66,26930571.41,26104601.06,31555544.64,36733047.12,34410900.79,42401238.33,40332196.61,50844467.5,56677887.51,48691282.41,53937593.35,55984066.6,60584001.31,62749512.57,66341186.44,64781476.74
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7328.0,18320.0,54960.0,51296.0,36640.0,3664.0,7328.0,18320.0,54960.0,51296.0,10992.0,29312.0,58624.0,102592.0,69616.0,76944.0,76944.0,84272.0,84272.0,51296.0,40304.0,80608.0,69616.0,87936.0,80608.0,87936.0,76944.0,87936.0,98928.0,120912.0,120912.0,157552.0,84272.0,113584.0,91600.0,0.0,0.0,0.0,14656.0,113584.0,197856.0,216176.0,318768.0,3605376.0,3554080.0,4052384.0,4034064.0,5331120.0,6617184.0,6254448.0,6730768.0,7562496.0,7226130.13,8325062.68,8712525.49,10335915.22,11471814.65,12822820.31,13964651.09,16104100.22,18208879.54,22222781.15,22829459.92,24751416.6,27551672.46,26409366.22,31501324.82,30492319.23,32482444.77,35066231.41,36676137.21,37380241.49,38031020.21,36868560.1,34528225.19,34838527.8,35239074.98,30831283.88,27899133.24,29024736.88,32495770.78,37484725.78,38906519.45,41349483.26,43471186.42,48293804.82,48929190.41,54123344.79,59948737.07,61253681.58,70062609.86,68252959.29,68176638.31,72346435.42,70304563.22,70155141.92,70214684.86,72770752.46,73271293.81,66521913.38,70764075.09,77299991.63,75767071.76,82932929.78,83534839.91,88927136.0,95722937.07,103025031.8,113823155.2,119273683.3,127607963.1
